14-JUL-01,03-NOV-58,2102,"1065087-101-AABNK",30.48,"94445",68609,504,08-NOV-96,"007S00506",391.09,28.13,"To Vendor",14-AUG-96,"230700              ","SUL","","3;",28.29,"97S-506","ORDER",28.29,"9697","YANKEE","1AQL4250",1,79460,"FIRM",1,29-SEP-96,30.48,"SINGLE_FUNDING",08-NOV-96,"","3331860","3","ART-H","ART","STACKS","STKS-MONO","","","","",29-SEP-96,"EQUAL BEFORE THE LENS JNO TRLICAS PHOTOGRAPHS OF GRANGER ","MCCANDLESS BARBARA 001949-002005","1992","txu","eng","College Station, Tex. : Texas A&M University Press, c1992.","F394.G72 M37 1992","YANKEE BOOK PEDDLER INC.","ARTARCH","OPERATING","HUMANITIES","ART-ARCHIT","","186","71792","186","MARC","0890964866","","","Charles and Elizabeth Prothro Texas photography series ; no. 3","","F  000394 .G72  M37  1992"," "," "," "
14-JUL-01,03-NOV-58,2107,"1065087-101-AABNK",49.48,"94445",68693,504,08-NOV-96,"007S00506",391.09,28.13,"To Vendor",14-AUG-96,"230700              ","SUL","","8;",45.92,"97S-506","ORDER",45.92,"9697","YANKEE","1AQL8058",1,79544,"FIRM",1,29-SEP-96,49.48,"SINGLE_FUNDING",08-NOV-96,"","3332003","1","ART-H","ART","STACKS","STKS-MONO","","","","",29-SEP-96,"000019TH CENTURY PHOTOGRAPHIC CASES AND WALL FRAMES","BERG PAUL K","1995","cau","eng","Huntington Beach, CA : Huntington Valley Press, 1995.","NK8475.C3 B47 1995","YANKEE BOOK PEDDLER INC.","ARTARCH","OPERATING","HUMANITIES","ART-ARCHIT","","186","71876","186","MARC","","","","","","NK 008475 .C3  B47  1995"," "," "," "
14-JUL-01,03-NOV-58,2108,"1065087-101-AABNK",13.22,"94445",68095,504,08-NOV-96,"007S00506",391.09,28.13,"To Vendor",14-AUG-96,"230700              ","SUL","","9;",12.26,"97S-506","ORDER",12.26,"9697","YANKEE","1AQB8109",1,78947,"FIRM",1,29-SEP-96,13.22,"SINGLE_FUNDING",08-NOV-96,"","3330256","3","ART-H","ART","STACKS","STKS-MONO","","","","",29-SEP-96,"001995 NEW ORLEANS TRIENNIAL MARCH 000025 THROUGH APRIL 0","","1995","lau","eng","[New Orleans] : The Museum, c1995.","N6520 .N48 1995","YANKEE BOOK PEDDLER INC.","ARTARCH","OPERATING","HUMANITIES","ART-ARCHIT","","186","71279","186","MARC","0894940503","","","","","N  006520 .N48  1995"," "," "," "
14-JUL-01,03-NOV-58,2112,"1065034-106-KARNM",39.76,"94445",68076,505,08-NOV-96,"007S00518",998.69,71.83,"To Vendor",14-AUG-96,"230706              ","SUL","","03;",36.9,"97S-518","ORDER",36.9,"9697","YANKEE","1APW9192",1,78928,"FIRM",1,29-SEP-96,39.76,"SINGLE_FUNDING",08-NOV-96,"","3329963","1","GREEN-H","GREEN","STACKS","STKS-MONO","","","","",29-SEP-96,"CASE STUDIES ON HUMAN RIGHTS IN JAPAN","","1996","enk","eng","Richmond, Surrey [England] : Japan Library, 1996.","JC599.J37 C37 1996","YANKEE BOOK PEDDLER INC.","MULLERMCC","ENDOWMENT","SOCIALSCI","POLYSCI","","279","71260","279","MARC","1873410352","","","","","JC 000599 .J37  C37  1996"," "," "," "
14-JUL-01,03-NOV-58,2113,"1065034-106-AABNK",97.18,"94445",68855,505,08-NOV-96,"007S00518",998.69,71.83,"To Vendor",14-AUG-96,"230706              ","SUL","","04;",90.2,"97S-518","ORDER",90.2,"9697","YANKEE","1AQM7514",1,79706,"FIRM",1,29-SEP-96,97.18,"SINGLE_FUNDING",08-NOV-96,"","3332260","1","GREEN-H","GREEN","STACKS","STKS-MONO","","","","",29-SEP-96,"CONCEPT OF TREATY IN INTERNATIONAL LAW","KLABBERS JAN","1996","ne ","eng","Hague ; Boston : Kluwer Law International, 1996.","JX4165 .K58 1996","YANKEE BOOK PEDDLER INC.","POLISCI","OPERATING","SOCIALSCI","POLYSCI","","266","72038","266","MARC","9041102442","","","Developments in international law ; v. 22","","JX 004165 .K58  1996"," "," "," "
14-JUL-01,03-NOV-58,2115,"1065032-103-AABNK",13.25,"94445",68094,505,08-NOV-96,"007S00518",998.69,71.83,"To Vendor",14-AUG-96,"230706              ","SUL","","06;",12.3,"97S-518","ORDER",12.3,"9697","YANKEE","1AQB7576",1,78946,"FIRM",1,29-SEP-96,13.25,"SINGLE_FUNDING",08-NOV-96,"","3330252","1","GREEN-H","GREEN","STACKS","STKS-MONO","","","","",29-SEP-96,"GERMAN ALLIED TROOPS IN THE AMERICAN REVOLUTION J R ROSEN","","1993","mdu","eng","Bowie, Md. : Heritage Books, 1993.","E268 .G47 1993","YANKEE BOOK PEDDLER INC.","GERMANIC","OPERATING","AREA/LANG","GERMANIC","","125","71278","125","MARC","1556137923","","","","","E  000268 .G47  1993"," "," "," "
14-JUL-01,03-NOV-58,2116,"1065031-111-AABNK",70.64,"94445",68963,505,08-NOV-96,"007S00518",998.69,71.83,"To Vendor",14-AUG-96,"230706              ","SUL","","07;",65.56,"97S-518","ORDER",65.56,"9697","YANKEE","1AQP0359",1,79814,"FIRM",1,29-SEP-96,70.64,"SINGLE_FUNDING",08-NOV-96,"","3332555","3","GRNREF-WR","GREEN","IC","REF","","","","",29-SEP-96,"INTERNATIONAL BIBLIOGRAPHY OF SIGN LANGUAGE","JOACHIM GUIDO H G","1993","gw ","eng","Hamburg, Germany : Signum, c1993.","Z5721 .J63 1993","YANKEE BOOK PEDDLER INC.","GENREF","OPERATING","ADMINGEN","GENREF","","86","72146","86","MARC","3927731331","","","International studies on sign language and the communication of the deaf ; v. 21.","","Z  005721 .J63  1993"," "," "," "
14-JUL-01,03-NOV-58,2121,"1065031-118-AABNK",39.76,"94445",74532,505,08-NOV-96,"007S00518",998.69,71.83,"To Vendor",14-AUG-96,"230706              ","SUL","","12;",36.9,"97S-518","ORDER",36.9,"9697","YANKEE","1AQP0633",3,50999,"SUBSCRIPT",1,30-OCT-96,39.76,"SINGLE_FUNDING",08-NOV-96,"","3319619","13","GREEN-H","GREEN","STACKS","STKS-MONO","","","","",06-SEP-96,"RECOMMENDED REFERENCE BOOKS FOR SMALL AND MEDIUM-SIZED LI","","1981","cou","eng","Littleton, Colo. : Libraries Unlimited, Inc., 1981-","Z1035.1 .R33 1996","YANKEE BOOK PEDDLER INC.","LIS","OPERATING","ADMINGEN","LIB'SHIP","","92","76410","92","SERIAL","","0277-5948","","","","Z  001035.1 .R33  001996"," "," "," "
14-JUL-01,03-NOV-58,2122,"1065032-119-AABNK",35.34,"94445",68100,505,08-NOV-96,"007S00518",998.69,71.83,"To Vendor",14-AUG-96,"230706              ","SUL","","13;",32.8,"97S-518","ORDER",32.8,"9697","YANKEE","1AQD3088",1,78952,"FIRM",1,29-SEP-96,35.34,"SINGLE_FUNDING",08-NOV-96,"","3330366","1","GREEN-H","GREEN","STACKS","STKS-MONO","","","","",29-SEP-96,"SELECTED POEMS","ENZENSBERGER HANS MAGNUS","1994","enk","eng","Newcastle upon Tyne : Bloodaxe Books, 1994.","PT2609.N9 A6 1994","YANKEE BOOK PEDDLER INC.","FORLANGI","OPERATING","AREA/LANG","FORLITINST","","185","71284","185","MARC","1852242906","","","","","PT 002609 .N9  A6  1994"," "," "," "
14-JUL-01,03-NOV-58,134,"1065031-115-AABNK",6.08,"94445",28416,40,04-OCT-96,"007S00052",6.08,0.43,"Accrue",08-JUL-96,"702438              ","SUL","","1;V117:12",5.5,"97S-52","ORDER",5.5,"9697","READ","6ANS8261",1,36035,"FIRM",1,06-SEP-96,6.08,"SINGLE_FUNDING",04-OCT-96,"","2790586","154","GREEN-H","GREEN","STACKS","STKS-MONO","","","","",06-SEP-96,"U S NEWS WORLD REPORT","","1948","dcu","eng","[Washington, D.C. : U.S. News Pub. Corp., 1948-","051 .U57 V.122 1997:JAN-MAR","SWETS BLACKWELL INC.","GENSER","OPERATING","ADMINGEN","UNALLOCSER","","89","28395","89","SERIAL","","0041-5537","","","Us News And World Report Inc. :  Rochester, Ny (as of 2008-03-26).","051 .U57  V.000122 001997:JAN-MAR"," "," "," "
