"LOCN",263,"PAGE-MA","","0",""
"LOCN",264,"PAGE-MY","","0",""
"LOCN",265,"PAGE-MU","","0",""
"LOCN",266,"PAGE-PH","","0",""
"LOCN",267,"PAGE-TA","","0",""
"LOCN",268,"PAGE-ILL","","0",""
"LOCN",269,"PAGE-RLCP","","0",""
"LOCN",270,"SPEC-STOR","","0",""
"LOCN",271,"MEDIEVALRM","","0",""
"LOCN",272,"FORN-DOCS","","0",""
"LOCN",273,"NEG-PURCH","","1",""
"LOCN",274,"IC-DISPLAY","","0",""
"LOCN",275,"STACKS-BW","","0",""
"LOCN",276,"EALSAL-CHN","","0",""
"LOCN",277,"SSRC-ANRPT","","0",""
"LOCN",278,"TECH-UNIQ","","1",""
"LOCN",279,"HAS-LIT","","0",""
"LOCN",280,"SHELBYSER","","0",""
"LOCN",281,"SHELBYTITL","","0",""
"LOCN",282,"STORBYTITL","","0",""
"LOCN",283,"HOP-RESV","","0",""
"LOCN",284,"SPECM-S","","1",""
"LOCN",285,"SPECA-S","","1",""
"LOCN",286,"SPECB-S","","1",""
"LOCN",287,"HV-TRANS","","0",""
"LOCN",288,"ENDPROCESS","","0",""
"LOCN",289,"SPECAX-S","","1",""
"LOCN",290,"SPECBX-S","","1",""
"LOCN",291,"SPECMX-S","","1",""
"LOCN",292,"SPECMEDX-S","","1",""
"LOCN",293,"SPECMED-S","","1",""
"LOCN",294,"STACKS-1","","0",""
"LOCN",295,"STKS1-NEW","","0",""
"LOCN",296,"SAMSON","","0",""
"LOCN",297,"R-STACKS","","0",""
"LOCN",298,"FOLIO-BAS","","0",""
"LOCN",299,"FOLIO-3RD","","0",""
"LOCN",300,"PAGE-AS","","0",""
"LOCN",301,"PAGE-MD","","0",""
"LOCN",302,"PAGE-HA","","0",""
"LOCN",303,"PAGE-SP","","0",""
"LOCN",304,"SPECDESK","","0",""
"LOCN",305,"SAL-TEMP","","0",""
"LOCN",306,"UARCH-30","","0",""
"LOCN",307,"UARCHX-30","","0",""
"LOCN",308,"RBC-30","","0",""
"LOCN",309,"RBCX-30","","0",""
"LOCN",310,"MSS-30","","0",""
"LOCN",311,"MSSX-30","","0",""
"LOCN",312,"MEDIA-30","","0",""
"LOCN",313,"MEDIAX-30","","0",""
"LOCN",314,"SULBIND-WA","","0",""
"LOCN",315,"SALTURKISH","","0",""
"LOCN",316,"SAL-ARABIC","","0",""
"LOCN",317,"SAL-FOLIO","","0",""
"LOCN",318,"SEE-OTHER","","0",""
"LOCN",319,"SSRC-NWDOC","","0",""
"LOCN",320,"FOLIO-FLAT","","0",""
"LOCN",321,"SAL-MUSIC","","0",""
"LOCN",322,"MINIATURE","","0",""
"LOCN",323,"R-FOLIO","","0",""
"LOCN",324,"R-FOLIO-FL","","0",""
"LOCN",325,"R-MINIATUR","","0",""
"LOCN",326,"LOST-ASSUM","","0",""
"LOCN",327,"LOST-CLAIM","","1",""
"LOCN",328,"CURRICULUM","","0",""
"LOCN",329,"LAW-SPEC","","0",""
"LOCN",330,"CHINESE","","0",""
"LOCN",331,"JAPANESE","","0",""
